t,x,y,z,yaw_vslam,yaw_vslam_int,yaw_imu,imu_age,yaw_fused,gz,yaw_gyro,imu_gated,marker
1787037506.245,0.0000,0.0000,0.0000,-110.415,-110.669,21.827,0.030,-110.493,39.866,601.711,1,
1787037506.278,0.0000,0.0000,0.0000,-109.099,-109.353,21.827,0.063,-109.176,39.866,601.711,1,
1787037506.311,0.0000,0.0000,0.0000,-107.783,-108.037,21.763,0.029,-107.861,39.856,604.373,1,
1787037506.344,0.0000,0.0000,0.0000,-106.468,-106.722,21.763,0.062,-106.546,39.856,604.373,1,
1787037506.377,0.0000,0.0000,0.0000,-105.153,-105.407,21.754,0.028,-105.231,39.920,607.044,1,
1787037506.410,0.0000,0.0000,0.0000,-103.837,-104.092,21.754,0.062,-103.915,39.920,607.044,1,
1787037506.443,0.0000,0.0000,0.0000,-102.521,-102.775,21.802,0.028,-102.599,40.026,609.708,1,
1787037506.476,0.0000,0.0000,0.0000,-101.204,-101.458,21.802,0.061,-101.282,40.026,609.708,1,
1787037506.509,0.0000,0.0000,0.0000,-99.887,-100.141,21.897,0.027,-99.965,40.118,612.388,1,
1787037506.542,0.0000,0.0000,0.0000,-98.570,-98.824,21.897,0.060,-98.648,40.118,612.388,1,
1787037506.575,0.0000,0.0000,0.0000,-98.027,-98.282,22.015,0.026,-98.105,40.150,615.078,1,
1787037506.608,0.0000,0.0000,0.0000,-98.029,-98.284,22.015,0.059,-98.107,40.150,615.078,1,
1787037506.641,0.0000,0.0000,0.0000,-98.030,-98.284,-97.870,0.026,-98.108,0.304,616.421,1,
1787037506.674,0.0000,0.0000,0.0000,-98.030,-98.284,-97.870,0.059,-98.108,0.304,616.421,1,
1787037506.707,0.0000,0.0000,0.0000,-98.029,-98.284,-97.785,0.025,-98.107,0.205,616.438,1,
1787037506.740,0.0000,0.0000,0.0000,-98.027,-98.282,-97.785,0.058,-98.105,0.205,616.438,1,
1787037506.773,0.0000,0.0000,0.0000,-98.025,-98.280,-97.750,0.024,-98.103,0.103,616.448,1,
1787037506.806,0.0000,0.0000,0.0000,-98.022,-98.277,-97.750,0.057,-98.100,0.103,616.448,1,
1787037506.839,0.0000,0.0000,0.0000,-98.018,-98.273,-97.774,0.023,-98.096,0.051,616.453,1,
1787037506.872,0.0000,0.0000,0.0000,-98.014,-98.269,-97.774,0.056,-98.092,0.051,616.453,1,
1787037506.905,0.0000,0.0000,0.0000,-98.010,-98.264,-97.850,0.022,-98.088,0.076,616.457,1,
1787037506.938,0.0000,0.0000,0.0000,-98.005,-98.260,-97.850,0.055,-98.083,0.076,616.457,1,
1787037506.971,0.0000,0.0000,0.0000,-98.000,-98.255,-97.961,0.021,-98.078,0.165,616.465,1,
1787037507.004,0.0000,0.0000,0.0000,-97.995,-98.250,-97.961,0.054,-98.073,0.165,616.465,1,
1787037507.037,0.0000,0.0000,0.0000,-97.990,-98.245,-98.081,0.021,-98.068,0.272,616.480,1,
1787037507.070,0.0000,0.0000,0.0000,-97.986,-98.240,-98.081,0.054,-98.064,0.272,616.480,1,
1787037507.103,0.0000,0.0000,0.0000,-97.982,-98.236,-98.183,0.020,-98.060,0.342,616.500,1,
1787037507.136,0.0000,0.0000,0.0000,-97.978,-98.233,-98.183,0.053,-98.056,0.342,616.500,1,
1787037507.169,0.0000,0.0000,0.0000,-97.975,-98.230,-98.241,0.019,-98.053,0.338,616.523,1,
1787037507.202,0.0000,0.0000,0.0000,-97.973,-98.227,-98.241,0.052,-98.050,0.338,616.523,1,
1787037507.235,0.0000,0.0000,0.0000,-97.971,-98.226,-98.244,0.018,-98.049,0.264,616.543,1,
1787037507.268,0.0000,0.0000,0.0000,-97.970,-98.225,-98.244,0.051,-98.048,0.264,616.543,1,
1787037507.301,0.0000,0.0000,0.0000,-97.970,-98.225,-98.190,0.018,-98.048,0.156,616.557,1,
1787037507.334,0.0000,0.0000,0.0000,-97.971,-98.225,-98.190,0.050,-98.049,0.156,616.557,1,
1787037507.367,0.0000,0.0000,0.0000,-97.972,-98.227,-98.091,0.016,-98.050,0.071,616.565,1,
1787037507.400,0.0000,0.0000,0.0000,-97.975,-98.229,-98.091,0.049,-98.053,0.071,616.565,1,
1787037507.433,0.0000,0.0000,0.0000,-97.978,-98.232,-97.971,0.016,-98.056,0.053,616.569,1,
1787037507.465,0.0000,0.0000,0.0000,-97.981,-98.236,-97.971,0.049,-98.059,0.053,616.569,1,
1787037507.498,0.0000,0.0000,0.0000,-97.985,-98.240,-97.858,0.015,-98.063,0.110,616.574,1,
1787037507.531,0.0000,0.0000,0.0000,-97.990,-98.244,-97.858,0.048,-98.068,0.110,616.574,1,
1787037507.564,0.0000,0.0000,0.0000,-97.995,-98.249,-97.778,0.014,-98.073,0.214,616.585,1,
1787037507.597,0.0000,0.0000,0.0000,-98.000,-98.254,-97.778,0.047,-98.078,0.214,616.585,1,
1787037507.630,0.0000,0.0000,0.0000,-98.005,-98.259,-97.750,0.013,-98.082,0.310,616.603,1,
1787037507.663,0.0000,0.0000,0.0000,-98.009,-98.264,-97.750,0.046,-98.087,0.310,616.603,1,
1787037507.696,0.0000,0.0000,0.0000,-98.014,-98.268,-97.780,0.013,-98.092,0.350,616.625,1,
1787037507.730,0.0000,0.0000,0.0000,-98.018,-98.273,-97.780,0.046,-98.096,0.350,616.625,1,
1787037507.762,0.0000,0.0000,0.0000,-98.022,-98.276,-97.861,0.012,-98.100,0.312,616.647,1,
1787037507.795,0.0000,0.0000,0.0000,-98.025,-98.279,-97.861,0.045,-98.103,0.312,616.647,1,
1787037507.829,0.0000,0.0000,0.0000,-98.027,-98.282,-97.974,0.011,-98.105,0.217,616.664,1,
1787037507.862,0.0000,0.0000,0.0000,-98.029,-98.284,-97.974,0.044,-98.107,0.217,616.664,1,
1787037507.895,0.0000,0.0000,0.0000,-98.030,-98.284,-98.094,0.010,-98.108,0.112,616.675,1,
1787037507.928,0.0000,0.0000,0.0000,-98.030,-98.284,-98.094,0.043,-98.108,0.112,616.675,1,
1787037507.960,0.0000,0.0000,0.0000,-98.029,-98.284,-98.192,0.009,-98.107,0.053,616.681,1,
1787037507.993,0.0000,0.0000,0.0000,-98.028,-98.282,-98.192,0.042,-98.106,0.053,616.681,1,
1787037508.026,0.0000,0.0000,0.0000,-98.025,-98.280,-98.244,0.009,-98.103,0.070,616.685,1,
1787037508.059,0.0000,0.0000,0.0000,-98.022,-98.277,-98.244,0.041,-98.100,0.070,616.685,1,
1787037508.092,0.0000,0.0000,0.0000,-98.019,-98.273,-98.240,0.007,-98.097,0.154,616.693,1,
1787037508.125,0.0000,0.0000,0.0000,-98.015,-98.269,-98.240,0.040,-98.093,0.154,616.693,1,
1787037508.158,0.0000,0.0000,0.0000,-98.010,-98.265,-98.180,0.007,-98.088,0.261,616.706,1,
1787037508.191,0.0000,0.0000,0.0000,-98.006,-98.260,-98.180,0.040,-98.083,0.261,616.706,1,
1787037508.224,0.0000,0.0000,0.0000,-98.001,-98.255,-98.079,0.006,-98.079,0.337,616.726,1,
1787037508.257,0.0000,0.0000,0.0000,-97.996,-98.250,-98.079,0.039,-98.074,0.337,616.726,1,
1787037508.290,0.0000,0.0000,0.0000,-97.991,-98.245,-97.958,0.005,-98.069,0.342,616.749,1,
1787037508.323,0.0000,0.0000,0.0000,-97.986,-98.241,-97.958,0.038,-98.064,0.342,616.749,1,
1787037508.356,0.0000,0.0000,0.0000,-97.982,-98.237,-97.848,0.004,-98.060,0.274,616.770,1,
1787037508.389,0.0000,0.0000,0.0000,-97.978,-98.233,-97.848,0.037,-98.056,0.274,616.770,1,
1787037508.422,0.0000,0.0000,0.0000,-97.975,-98.230,-97.772,0.004,-98.053,0.168,616.784,1,
1787037508.455,0.0000,0.0000,0.0000,-97.973,-98.227,-97.772,0.037,-98.051,0.168,616.784,1,
1787037508.488,0.0000,0.0000,0.0000,-97.971,-98.226,-97.750,0.003,-98.049,0.078,616.793,1,
1787037508.521,0.0000,0.0000,0.0000,-97.970,-98.225,-97.750,0.036,-98.048,0.078,616.793,1,
1787037508.554,0.0000,0.0000,0.0000,-97.970,-98.225,-97.787,0.002,-98.048,0.051,616.797,1,
1787037508.587,0.0000,0.0000,0.0000,-97.971,-98.225,-97.787,0.035,-98.049,0.051,616.797,1,
1787037508.620,0.0000,0.0000,0.0000,-97.972,-98.227,-97.873,0.001,-98.050,0.101,616.802,0,
1787037508.653,0.0000,0.0000,0.0000,-97.974,-98.229,-97.873,0.034,-98.051,0.101,616.802,0,
1787037508.686,0.0000,0.0000,0.0000,-97.977,-98.232,-97.873,0.067,-98.054,0.101,616.802,0,
1787037508.720,0.0000,0.0000,0.0000,-97.981,-98.236,-97.988,0.033,-98.057,0.202,616.812,0,
1787037508.752,0.0000,0.0000,0.0000,-97.985,-98.240,-97.988,0.066,-98.061,0.202,616.812,0,
1787037508.785,0.0000,0.0000,0.0000,-97.990,-98.244,-98.106,0.032,-98.066,0.302,616.829,0,
1787037508.818,0.0000,0.0000,0.0000,-97.994,-98.249,-98.106,0.065,-98.071,0.302,616.829,0,
1787037508.852,0.0000,0.0000,0.0000,-97.999,-98.254,-98.201,0.032,-98.076,0.350,616.851,0,
1787037508.884,0.0000,0.0000,0.0000,-98.004,-98.259,-98.201,0.064,-98.081,0.350,616.851,0,
1787037508.917,0.0000,0.0000,0.0000,-98.009,-98.264,-98.247,0.030,-98.086,0.319,616.873,0,
1787037508.950,0.0000,0.0000,0.0000,-98.014,-98.268,-98.247,0.063,-98.091,0.319,616.873,0,
1787037508.983,0.0000,0.0000,0.0000,-98.018,-98.272,-98.236,0.030,-98.096,0.228,616.891,0,
1787037509.016,0.0000,0.0000,0.0000,-98.021,-98.276,-98.236,0.063,-98.100,0.228,616.891,0,
1787037509.049,0.0000,0.0000,0.0000,-98.025,-98.279,-98.171,0.029,-98.103,0.122,616.903,0,
1787037509.082,0.0000,0.0000,0.0000,-98.027,-98.282,-98.171,0.062,-98.106,0.122,616.903,0,
1787037509.115,0.0000,0.0000,0.0000,-98.029,-98.283,-98.065,0.028,-98.108,0.056,616.909,0,
1787037509.148,0.0000,0.0000,0.0000,-98.030,-98.284,-98.065,0.062,-98.108,0.056,616.909,0,
1787037509.181,0.0000,0.0000,0.0000,-98.030,-98.285,-97.944,0.028,-98.108,0.065,616.913,0,
1787037509.214,0.0000,0.0000,0.0000,-98.029,-98.284,-97.944,0.061,-98.107,0.065,616.913,0,
1787037509.247,0.0000,0.0000,0.0000,-98.028,-98.282,-97.837,0.027,-98.105,0.143,616.920,0,
1787037509.280,0.0000,0.0000,0.0000,-98.026,-98.280,-97.837,0.060,-98.102,0.143,616.920,0,
1787037509.313,0.0000,0.0000,0.0000,-98.023,-98.277,-97.767,0.026,-98.098,0.251,616.933,0,
1787037509.346,0.0000,0.0000,0.0000,-98.019,-98.274,-97.767,0.059,-98.094,0.251,616.933,0,
1787037509.380,0.0000,0.0000,0.0000,-98.015,-98.270,-97.752,0.026,-98.089,0.332,616.953,0,
1787037509.412,0.0000,0.0000,0.0000,-98.011,-98.265,-97.752,0.058,-98.083,0.332,616.953,0,
1787037509.445,0.0000,0.0000,0.0000,-98.006,-98.260,-97.794,0.025,-98.078,0.346,616.975,0,
1787037509.478,0.0000,0.0000,0.0000,-98.001,-98.256,-97.794,0.058,-98.072,0.346,616.975,0,
1787037509.511,0.0000,0.0000,0.0000,-97.996,-98.251,-97.884,0.024,-98.067,0.284,616.996,0,
1787037509.544,0.0000,0.0000,0.0000,-97.991,-98.246,-97.884,0.057,-98.061,0.284,616.996,0,
1787037509.577,0.0000,0.0000,0.0000,-97.987,-98.241,-98.002,0.023,-98.057,0.179,617.012,0,
1787037509.610,0.0000,0.0000,0.0000,-97.982,-98.237,-98.002,0.056,-98.052,0.179,617.012,0,
1787037509.643,0.0000,0.0000,0.0000,-97.979,-98.233,-98.119,0.022,-98.049,0.085,617.020,0,
1787037509.676,0.0000,0.0000,0.0000,-97.976,-98.230,-98.119,0.055,-98.046,0.085,617.020,0,
1787037509.709,0.0000,0.0000,0.0000,-97.973,-98.228,-98.208,0.021,-98.044,0.050,617.025,0,
1787037509.742,0.0000,0.0000,0.0000,-97.971,-98.226,-98.208,0.054,-98.042,0.050,617.025,0,
1787037509.775,0.0000,0.0000,0.0000,-97.970,-98.225,-98.249,0.020,-98.042,0.093,617.030,0,
1787037509.808,0.0000,0.0000,0.0000,-97.970,-98.225,-98.249,0.053,-98.042,0.093,617.030,0,
1787037509.841,0.0000,0.0000,0.0000,-97.971,-98.225,-98.231,0.019,-98.043,0.191,617.039,0,
1787037509.874,0.0000,0.0000,0.0000,-97.972,-98.227,-98.231,0.053,-98.045,0.191,617.039,0,
1787037509.907,0.0000,0.0000,0.0000,-97.974,-98.229,-98.160,0.019,-98.048,0.293,617.055,0,
1787037509.940,0.0000,0.0000,0.0000,-97.977,-98.232,-98.160,0.052,-98.051,0.293,617.055,0,
1787037509.973,0.0000,0.0000,0.0000,-97.981,-98.235,-98.052,0.018,-98.055,0.348,617.077,0,
1787037510.006,0.0000,0.0000,0.0000,-97.985,-98.239,-98.052,0.051,-98.059,0.348,617.077,0,
1787037510.039,0.0000,0.0000,0.0000,-97.989,-98.244,-97.932,0.018,-98.063,0.326,617.099,0,
1787037510.072,0.0000,0.0000,0.0000,-97.994,-98.248,-97.932,0.050,-98.067,0.326,617.099,0,
1787037510.105,0.0000,0.0000,0.0000,-97.999,-98.253,-97.827,0.017,-98.071,0.240,617.118,0,
1787037510.138,0.0000,0.0000,0.0000,-98.004,-98.258,-97.827,0.050,-98.075,0.240,617.118,0,
1787037510.171,0.0000,0.0000,0.0000,-98.009,-98.263,-97.763,0.016,-98.079,0.132,617.130,0,
1787037510.204,0.0000,0.0000,0.0000,-98.013,-98.268,-97.763,0.049,-98.083,0.132,617.130,0,
1787037510.237,0.0000,0.0000,0.0000,-98.017,-98.272,-97.754,0.015,-98.087,0.060,617.137,0,
1787037510.270,0.0000,0.0000,0.0000,-98.021,-98.276,-97.754,0.048,-98.089,0.060,617.137,0,
1787037510.303,0.0000,0.0000,0.0000,-98.024,-98.279,-97.802,0.015,-98.092,0.060,617.141,0,
1787037510.336,0.0000,0.0000,0.0000,-98.027,-98.281,-97.802,0.048,-98.094,0.060,617.141,0,
1787037510.369,0.0000,0.0000,0.0000,-98.029,-98.283,-97.897,0.014,-98.095,0.132,617.147,0,
1787037510.402,0.0000,0.0000,0.0000,-98.030,-98.284,-97.897,0.047,-98.095,0.132,617.147,0,
1787037510.435,0.0000,0.0000,0.0000,-98.030,-98.285,-98.015,0.013,-98.095,0.239,617.160,0,
1787037510.468,0.0000,0.0000,0.0000,-98.029,-98.284,-98.015,0.046,-98.094,0.239,617.160,0,
1787037510.501,0.0000,0.0000,0.0000,-98.028,-98.283,-98.130,0.012,-98.093,0.326,617.179,0,
1787037510.534,0.0000,0.0000,0.0000,-98.026,-98.280,-98.130,0.045,-98.091,0.326,617.179,0,
1787037510.567,0.0000,0.0000,0.0000,-98.023,-98.278,-98.215,0.010,-98.089,0.348,617.201,0,
1787037510.600,0.0000,0.0000,0.0000,-98.020,-98.274,-98.215,0.043,-98.086,0.348,617.201,0,
1787037510.633,0.0000,0.0000,0.0000,-98.016,-98.270,-98.250,0.010,-98.082,0.293,617.222,0,
1787037510.666,0.0000,0.0000,0.0000,-98.011,-98.266,-98.250,0.043,-98.078,0.293,617.222,0,
1787037510.699,0.0000,0.0000,0.0000,-98.006,-98.261,-98.226,0.010,-98.074,0.191,617.239,0,
1787037510.732,0.0000,0.0000,0.0000,-98.002,-98.256,-98.226,0.043,-98.069,0.191,617.239,0,
1787037510.765,0.0000,0.0000,0.0000,-97.997,-98.251,-98.150,0.009,-98.065,0.093,617.248,0,
1787037510.798,0.0000,0.0000,0.0000,-97.992,-98.246,-98.150,0.042,-98.060,0.093,617.248,0,
1787037510.831,0.0000,0.0000,0.0000,-97.987,-98.242,-98.039,0.008,-98.055,0.050,617.253,0,
1787037510.864,0.0000,0.0000,0.0000,-97.983,-98.237,-98.039,0.041,-98.051,0.050,617.253,0,
1787037510.897,0.0000,0.0000,0.0000,-97.979,-98.234,-97.919,0.007,-98.047,0.085,617.257,0,
1787037510.930,0.0000,0.0000,0.0000,-97.976,-98.230,-97.919,0.041,-98.043,0.085,617.257,0,
1787037510.963,0.0000,0.0000,0.0000,-97.973,-98.228,-97.817,0.006,-98.040,0.179,617.266,0,
1787037510.996,0.0000,0.0000,0.0000,-97.971,-98.226,-97.817,0.039,-98.038,0.179,617.266,0,
1787037511.029,0.0000,0.0000,0.0000,-97.970,-98.225,-97.759,0.006,-98.036,0.284,617.282,0,
1787037511.062,0.0000,0.0000,0.0000,-97.970,-98.225,-97.759,0.039,-98.035,0.284,617.282,0,
1787037511.095,0.0000,0.0000,0.0000,-97.971,-98.225,-97.756,0.005,-98.035,0.346,617.303,0,
1787037511.127,0.0000,0.0000,0.0000,-97.972,-98.226,-97.756,0.038,-98.035,0.346,617.303,0,
1787037511.160,0.0000,0.0000,0.0000,-97.974,-98.229,-97.810,0.004,-98.037,0.332,617.325,0,
1787037511.193,0.0000,0.0000,0.0000,-97.977,-98.231,-97.810,0.037,-98.039,0.332,617.325,0,
1787037511.226,0.0000,0.0000,0.0000,-97.980,-98.235,-97.909,0.003,-98.042,0.251,617.345,0,
1787037511.259,0.0000,0.0000,0.0000,-97.984,-98.239,-97.909,0.036,-98.045,0.251,617.345,0,
1787037511.292,0.0000,0.0000,0.0000,-97.989,-98.243,-98.028,0.002,-98.050,0.143,617.358,0,
1787037511.325,0.0000,0.0000,0.0000,-97.993,-98.248,-98.028,0.035,-98.054,0.143,617.358,0,
1787037511.358,0.0000,0.0000,0.0000,-97.998,-98.253,-98.142,0.001,-98.060,0.065,617.365,0,
1787037511.391,0.0000,0.0000,0.0000,-98.003,-98.258,-98.142,0.034,-98.065,0.065,617.365,0,
1787037511.424,0.0000,0.0000,0.0000,-98.008,-98.263,-98.142,0.067,-98.070,0.065,617.365,0,
1787037511.457,0.0000,0.0000,0.0000,-98.013,-98.267,-98.222,0.032,-98.075,0.056,617.369,0,
1787037511.490,0.0000,0.0000,0.0000,-98.017,-98.272,-98.222,0.065,-98.079,0.056,617.369,0,
1787037511.523,0.0000,0.0000,0.0000,-98.021,-98.275,-98.250,0.032,-98.084,0.122,617.375,0,
1787037511.556,0.0000,0.0000,0.0000,-98.024,-98.279,-98.250,0.065,-98.087,0.122,617.375,0,
1787037511.589,0.0000,0.0000,0.0000,-98.027,-98.281,-98.220,0.031,-98.090,0.229,617.386,0,
1787037511.622,0.0000,0.0000,0.0000,-98.029,-98.283,-98.220,0.064,-98.093,0.229,617.386,0,
1787037511.655,0.0000,0.0000,0.0000,-98.030,-98.284,-98.138,0.030,-98.094,0.320,617.405,0,
1787037511.688,0.0000,0.0000,0.0000,-98.030,-98.285,-98.138,0.063,-98.094,0.320,617.405,0,
1787037511.721,0.0000,0.0000,0.0000,-98.029,-98.284,-98.025,0.030,-98.094,0.349,617.427,0,
1787037511.754,0.0000,0.0000,0.0000,-98.028,-98.283,-98.025,0.063,-98.092,0.349,617.427,0,
1787037511.787,0.0000,0.0000,0.0000,-98.026,-98.281,-97.906,0.029,-98.090,0.302,617.449,0,
1787037511.820,0.0000,0.0000,0.0000,-98.023,-98.278,-97.906,0.062,-98.086,0.302,617.449,0,
1787037511.853,0.0000,0.0000,0.0000,-98.020,-98.274,-97.808,0.028,-98.082,0.203,617.466,0,
1787037511.886,0.0000,0.0000,0.0000,-98.016,-98.271,-97.808,0.061,-98.077,0.203,617.466,0,
1787037511.919,0.0000,0.0000,0.0000,-98.012,-98.266,-97.755,0.028,-98.072,0.101,617.476,0,
1787037511.952,0.0000,0.0000,0.0000,-98.007,-98.261,-97.755,0.061,-98.067,0.101,617.476,0,
1787037511.985,0.0000,0.0000,0.0000,-98.002,-98.257,-97.760,0.027,-98.061,0.051,617.481,0,
1787037512.018,0.0000,0.0000,0.0000,-97.997,-98.252,-97.760,0.060,-98.055,0.051,617.481,0,
1787037512.051,0.0000,0.0000,0.0000,-97.992,-98.247,-97.820,0.026,-98.050,0.077,617.485,0,
1787037512.084,0.0000,0.0000,0.0000,-97.988,-98.242,-97.820,0.059,-98.044,0.077,617.485,0,
1787037512.117,0.0000,0.0000,0.0000,-97.983,-98.238,-97.922,0.025,-98.040,0.167,617.493,0,
1787037512.150,0.0000,0.0000,0.0000,-97.979,-98.234,-97.922,0.058,-98.036,0.167,617.493,0,
1787037512.183,0.0000,0.0000,0.0000,-97.976,-98.231,-98.042,0.024,-98.032,0.274,617.508,0,
1787037512.216,0.0000,0.0000,0.0000,-97.973,-98.228,-98.042,0.057,-98.030,0.274,617.508,0,
1787037512.249,0.0000,0.0000,0.0000,-97.971,-98.226,-98.153,0.024,-98.028,0.342,617.529,0,
1787037512.282,0.0000,0.0000,0.0000,-97.970,-98.225,-98.153,0.057,-98.027,0.342,617.529,0,
1787037512.315,0.0000,0.0000,0.0000,-97.970,-98.225,-98.228,0.023,-98.028,0.338,617.551,0,
1787037512.348,0.0000,0.0000,0.0000,-97.970,-98.225,-98.228,0.056,-98.029,0.338,617.551,0,
1787037512.381,0.0000,0.0000,0.0000,-97.972,-98.226,-98.250,0.022,-98.030,0.262,617.571,0,
1787037512.414,0.0000,0.0000,0.0000,-97.974,-98.228,-98.250,0.056,-98.033,0.262,617.571,0,
1787037512.447,0.0000,0.0000,0.0000,-97.977,-98.231,-98.213,0.022,-98.036,0.154,617.585,0,
1787037512.480,0.0000,0.0000,0.0000,-97.980,-98.234,-98.213,0.055,-98.040,0.154,617.585,0,
1787037512.513,0.0000,0.0000,0.0000,-97.984,-98.238,-98.127,0.021,-98.044,0.070,617.593,0,
1787037512.546,0.0000,0.0000,0.0000,-97.988,-98.243,-98.127,0.054,-98.049,0.070,617.593,0,
1787037512.579,0.0000,0.0000,0.0000,-97.993,-98.247,-98.012,0.020,-98.054,0.053,617.597,0,
1787037512.612,0.0000,0.0000,0.0000,-97.998,-98.252,-98.012,0.053,-98.058,0.053,617.597,0,
1787037512.645,0.0000,0.0000,0.0000,-98.003,-98.257,-97.894,0.019,-98.063,0.112,617.602,0,
1787037512.678,0.0000,0.0000,0.0000,-98.008,-98.262,-97.894,0.052,-98.067,0.112,617.602,0,
1787037512.711,0.0000,0.0000,0.0000,-98.012,-98.267,-97.800,0.018,-98.071,0.216,617.613,0,
1787037512.744,0.0000,0.0000,0.0000,-98.017,-98.271,-97.800,0.051,-98.075,0.216,617.613,0,
1787037512.776,0.0000,0.0000,0.0000,-98.020,-98.275,-97.753,0.017,-98.078,0.312,617.631,0,
1787037512.810,0.0000,0.0000,0.0000,-98.024,-98.278,-97.753,0.050,-98.080,0.312,617.631,0,
1787037512.842,0.0000,0.0000,0.0000,-98.026,-98.281,-97.764,0.016,-98.082,0.350,617.653,0,
1787037512.876,0.0000,0.0000,0.0000,-98.028,-98.283,-97.764,0.049,-98.083,0.350,617.653,0,
1787037512.909,0.0000,0.0000,0.0000,-98.030,-98.284,-97.829,0.016,-98.083,0.311,617.675,0,
1787037512.942,0.0000,0.0000,0.0000,-98.030,-98.285,-97.829,0.049,-98.083,0.311,617.675,0,
1787037512.974,0.0000,0.0000,0.0000,-98.030,-98.284,-97.935,0.015,-98.082,0.215,617.693,0,
1787037513.007,0.0000,0.0000,0.0000,-98.028,-98.283,-97.935,0.048,-98.081,0.215,617.693,0,
1787037513.041,0.0000,0.0000,0.0000,-98.026,-98.281,-98.055,0.014,-98.079,0.111,617.703,0,
1787037513.074,0.0000,0.0000,0.0000,-98.024,-98.278,-98.055,0.047,-98.076,0.111,617.703,0,
1787037513.107,0.0000,0.0000,0.0000,-98.020,-98.275,-98.163,0.013,-98.073,0.053,617.709,0,
1787037513.140,0.0000,0.0000,0.0000,-98.016,-98.271,-98.163,0.047,-98.069,0.053,617.709,0,
1787037513.173,0.0000,0.0000,0.0000,-98.012,-98.267,-98.233,0.013,-98.065,0.071,617.713,0,
1787037513.206,0.0000,0.0000,0.0000,-98.007,-98.262,-98.233,0.046,-98.061,0.071,617.713,0,
1787037513.239,0.0000,0.0000,0.0000,-98.002,-98.257,-98.248,0.012,-98.057,0.156,617.721,0,
1787037513.271,0.0000,0.0000,0.0000,-97.997,-98.252,-98.248,0.045,-98.052,0.156,617.721,0,
1787037513.304,0.0000,0.0000,0.0000,-97.993,-98.247,-98.206,0.011,-98.048,0.263,617.735,0,
1787037513.337,0.0000,0.0000,0.0000,-97.988,-98.243,-98.206,0.044,-98.043,0.263,617.735,0,
1787037513.370,0.0000,0.0000,0.0000,-97.984,-98.238,-98.116,0.010,-98.039,0.338,617.755,0,
1787037513.403,0.0000,0.0000,0.0000,-97.980,-98.234,-98.116,0.043,-98.036,0.338,617.755,0,
1787037513.436,0.0000,0.0000,0.0000,-97.976,-98.231,-97.999,0.009,-98.032,0.342,617.777,0,
1787037513.469,0.0000,0.0000,0.0000,-97.974,-98.228,-97.999,0.042,-98.029,0.342,617.777,0,
1787037513.502,0.0000,0.0000,0.0000,-97.972,-98.226,-97.882,0.009,-98.027,0.273,617.798,0,
1787037513.535,0.0000,0.0000,0.0000,-97.970,-98.225,-97.882,0.042,-98.025,0.273,617.798,0,
1787037513.568,0.0000,0.0000,0.0000,-97.970,-98.225,-97.792,0.008,-98.024,0.166,617.812,0,
1787037513.601,0.0000,0.0000,0.0000,-97.970,-98.225,-97.792,0.041,-98.024,0.166,617.812,0,
1787037513.634,0.0000,0.0000,0.0000,-97.972,-98.226,-97.751,0.007,-98.025,0.077,617.821,0,
1787037513.667,0.0000,0.0000,0.0000,-97.974,-98.228,-97.751,0.040,-98.026,0.077,617.821,0,
1787037513.700,0.0000,0.0000,0.0000,-97.976,-98.231,-97.768,0.006,-98.028,0.051,617.825,0,
1787037513.734,0.0000,0.0000,0.0000,-97.980,-98.234,-97.768,0.039,-98.030,0.051,617.825,0,
1787037513.767,0.0000,0.0000,0.0000,-97.983,-98.238,-97.839,0.006,-98.034,0.102,617.830,0,
1787037513.800,0.0000,0.0000,0.0000,-97.988,-98.242,-97.839,0.039,-98.038,0.102,617.830,0,
1787037513.833,0.0000,0.0000,0.0000,-97.992,-98.247,-97.948,0.004,-98.042,0.204,617.840,0,
1787037513.865,0.0000,0.0000,0.0000,-97.997,-98.252,-97.948,0.037,-98.047,0.204,617.840,0,
1787037513.898,0.0000,0.0000,0.0000,-98.002,-98.257,-98.068,0.004,-98.051,0.304,617.857,0,
1787037513.931,0.0000,0.0000,0.0000,-98.007,-98.262,-98.068,0.037,-98.056,0.304,617.857,0,
1787037513.964,0.0000,0.0000,0.0000,-98.012,-98.266,-98.173,0.003,-98.061,0.350,617.879,0,
1787037513.997,0.0000,0.0000,0.0000,-98.016,-98.271,-98.173,0.036,-98.066,0.350,617.879,0,
1787037514.030,0.0000,0.0000,0.0000,-98.020,-98.275,-98.237,0.002,-98.070,0.319,617.901,0,
1787037514.063,0.0000,0.0000,0.0000,-98.023,-98.278,-98.237,0.035,-98.074,0.319,617.901,0,
1787037514.096,0.0000,0.0000,0.0000,-98.026,-98.281,-98.246,0.001,-98.077,0.226,617.919,0,
1787037514.129,0.0000,0.0000,0.0000,-98.028,-98.283,-98.246,0.034,-98.080,0.226,617.919,0,
1787037514.162,0.0000,0.0000,0.0000,-98.030,-98.284,-98.246,0.067,-98.082,0.226,617.919,0,
1787037514.195,0.0000,0.0000,0.0000,-98.030,-98.285,-98.198,0.032,-98.082,0.121,617.931,0,
1787037514.228,0.0000,0.0000,0.0000,-98.030,-98.284,-98.198,0.065,-98.082,0.121,617.931,0,
1787037514.261,0.0000,0.0000,0.0000,-98.028,-98.283,-98.104,0.032,-98.081,0.056,617.937,0,
